0
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.03
-0.03
-0.17
-0.28
-0.37
-0.46
-0.57
-0.68
-0.77
-0.81
-0.87
-1.03
-1.33
-1.79
-2.42
-3.21
-4.13
-5.13
-6.17
-7.23
-8.31
-9.44
-10.63
-11.90
-13.26
-14.70
-16.19
-17.75
-19.35
-20.99
-22.66
-24.36
-26.11
-27.91
-29.74
-31.59
-33.49
-35.44
-37.46
-39.56
-41.73
-43.96
-46.17
-48.36
-50.55
-52.82
-55.19
-57.64
-60.17
-62.75
-65.36
-67.98
-70.61
-73.28
-75.96
-78.65
-81.35
-84.04
-86.74
-89.45
-92.19
-94.96
-97.74
-100.51
-103.24
-105.92
-108.60
-111.29
-113.98
-116.67
-119.36
-122.04
-124.73
-127.40
-130.05
-132.71
-135.37
-138.04
-140.73
-143.44
-146.17
-148.95
-151.75
-154.56
-157.42
-160.30
-163.18
-166.03
-168.89
-171.77
-174.66
-177.55
-180.43
-183.29
-186.12
-188.93
-191.72
-194.49
-197.28
-200.09
-202.87
-205.61
-208.33
-211.04
-213.78
-216.53
-219.26
-221.98
-224.68
-227.39
-230.10
-232.83
-235.56
-238.29
-241.04
-243.75
-246.41
-249.07
-251.74
-254.41
-257.05
-259.65
-262.22
-264.77
-267.32
-269.89
-272.47
-275.02
-277.54
-280.02
-282.50
-284.99
-287.45
-289.91
-292.43
-295.08
-297.81
-300.56
-303.29
-306.02
-308.73
-311.42
-314.08
-316.72
-319.33
-321.92
-324.52
-327.11
-329.71
-332.36
-335.05
-337.77
-340.49
-343.20
-345.85
-348.44
-351.06
-353.78
-356.56
-359.36
-362.16
-364.95
-367.71
-370.46
-373.24
-376.06
-378.89
-381.73
-384.56
-387.36
-390.13
-392.87
-395.59
-398.30
-401.01
-403.70
-406.42
-409.13
-411.83
-414.51
-417.16
-419.77
-422.35
-424.87
-427.34
-429.79
-432.35
-435.00
-437.66
-440.28
-442.89
-445.53
-448.21
-450.96
-453.78
-456.67
-459.64
-462.68
-465.73
-468.77
-471.76
-474.66
-477.47
-480.22
-482.94
-485.66
-488.38
-491.09
-493.81
-496.51
-499.21
-501.92
-504.64
-507.37
-510.09
-512.77
-515.40
-518.01
-520.62
-523.25
-525.87
-528.46
-531.01
-533.52
-536.06
-538.72
-541.48
-544.27
-547.08
-549.86
-552.59
-555.27
-557.93
-560.56
-563.16
-565.73
-568.30
-570.93
-573.65
-576.41
-579.17
-581.94
-584.69
-587.41
-590.08
-592.66
-595.14
-597.53
-599.90
-602.33
-604.80
-607.20
-609.48
-611.69
-613.87
-616.03
-618.20
-620.39
-622.56
-624.65
-626.66
-628.68
-630.74
-632.86
-635.04
-637.22
-639.36
-641.47
-643.58
-645.68
-647.74
-649.74
-651.69
-653.59
-655.40
-657.15
-658.83
-660.43
-661.92
-663.32
-664.68
-665.97
-667.19
-668.33
-669.45
-670.57
-671.68
-672.74
-673.76
-674.78
-675.78
-676.78
-677.76
-678.67
-679.53
-680.31
-681.04
-681.77
-682.50
-683.19
-683.86
-684.50
-685.14
-685.75
-686.33
-686.33
-686.33
-686.33
-686.33
-686.33
-686.33
-686.33
-686.33
-686.33
-686.33
-686.33
-686.33
-686.33
-686.33
-686.33
-686.33
-686.33
-686.33
-686.33
-686.33
-686.33
-686.33
-686.33
-686.33
-686.33
-686.33
-686.33
-686.33
-686.33
-686.33
-686.33
-686.33
-686.33
-686.33
-686.33
-686.33
-686.33
-686.33
-686.33
-686.33
-686.33
-686.33
-686.33
-686.33
